open_time,open,high,low,close,volume,quote_asset_volume,num_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2019-07-06,287.32,296.71,285.28,288.29,196064.64705,57137782.5984704,122419,102266.21407,29822059.7840502
2019-07-07,288.29,309.69,284.25,304.72,246111.36595,73170809.7629514,146592,128914.23303,38323739.2389253
2019-07-08,304.72,313.74,300.78,311.97,289607.34177,88890021.7460584,156865,155290.87882,47663542.0548244
2019-07-09,311.96,318.19,302.69,307.46,309447.34927,96199378.5403265,183056,158621.20585,49313438.4680239
2019-07-10,307.46,314.18,281.04,289.23,457080.94063,135779813.6086586,241966,220628.79918,65634737.7922107
2019-07-11,289.23,289.23,262.12,268.63,501592.75211,136450969.6452713,278211,250154.92476,67985249.5938022
2019-07-12,268.67,278.99,266.21,274.62,266734.54213,72743548.0414527,150653,133477.16896,36403353.6742783
2019-07-13,274.53,275.04,262.2,268.79,205959.26849,55323572.09371,132115,103948.50825,27932555.7427887
2019-07-14,268.8,269.74,222.81,225.85,540052.58421,130785858.9998518,260313,256989.83281,62336864.2919122
2019-07-15,225.83,235.58,203.08,228.2,715991.20688,159784811.6372373,320571,370737.93141,82748710.0325845
2019-07-16,228.2,234.5,192.25,198.88,715604.83198,151473621.6451511,315783,350245.42111,74235131.6219668
2019-07-17,198.94,219.86,191.84,210.81,694854.10132,143020071.9619188,306708,363231.97342,74755310.406139
2019-07-18,210.8,229.65,205.71,225.73,609081.49094,132637638.7901553,264573,315755.33217,68768554.5442681
2019-07-19,225.75,226.23,212.52,220.73,371622.21865,81600507.572648,178357,190528.38687,41844302.3462034
2019-07-20,220.84,235.09,219.78,228.2,325393.97225,74182517.2396253,158590,169537.41035,38635155.0175273
2019-07-21,228.25,229.66,216.99,225.38,270046.1519,60421739.0469762,149561,140104.17634,31348016.1188576
2019-07-22,225.49,228.34,212.25,217.51,271310.40446,59602149.0419698,155651,135135.21114,29686484.5238861
2019-07-23,217.59,219.55,208.36,212.48,317876.48242,67930201.6731321,169515,167094.99959,35723920.9362872
2019-07-24,212.55,218.28,202.0,216.31,331162.6484,69281797.0165171,188919,171125.24668,35806472.7728322
2019-07-25,216.31,225.12,215.23,219.14,280370.29627,62017449.3573358,167223,143500.50787,31739139.4401324
2019-07-26,219.14,220.0,212.71,218.81,197781.98653,42839496.5355307,133271,98990.46002,21451386.7141219
2019-07-27,218.81,223.3,203.0,207.3,301209.41113,63931823.1551626,180170,144808.2727,30764264.4030654
2019-07-28,207.3,213.52,198.24,211.62,218801.16693,45414505.7900188,132599,112178.92834,23306098.1794536
2019-07-29,211.58,215.83,206.59,210.89,226941.28,47853275.1272464,133256,117589.6207,24797810.0260271
2019-07-30,210.84,214.36,204.4,209.58,222683.79393,46627086.4841072,129043,126515.06354,26492366.5375571
2019-07-31,209.57,218.79,209.2,218.42,207213.55658,44416634.9002688,122971,112082.92487,24015279.2823591
2019-08-01,218.42,219.39,210.54,216.84,186806.18844,40054998.6824046,116919,91849.72101,19701902.8080038
2019-08-02,216.8,222.18,214.31,217.61,206867.03039,45116694.8592759,123571,107794.76515,23519748.7564151
2019-08-03,217.69,224.51,216.62,222.14,181591.95296,40285734.5319214,110659,93873.07584,20826255.2668066
2019-08-04,222.14,223.34,216.9,221.79,135622.0258,29836777.6913328,90502,69386.02134,15271619.6386669
2019-08-05,221.79,236.25,221.79,233.54,307956.27211,70962003.8432999,173092,163211.99796,37595426.3569045
2019-08-06,233.53,239.15,223.03,226.28,341279.08159,78590684.0215889,172932,166236.76616,38300035.9255002
2019-08-07,226.31,231.25,220.95,226.1,279104.7037,63135096.4855769,159413,146171.93629,33073899.2259744
2019-08-08,226.11,228.5,215.51,221.39,236886.35423,52730777.0692849,132568,114109.47371,25416104.6077795
2019-08-09,221.38,221.79,207.3,210.53,232062.12757,49415315.754676,140538,115399.67299,24569637.0194787
2019-08-10,210.52,215.0,202.6,206.48,252614.02389,52534644.5700389,142706,128386.06493,26723409.6908843
2019-08-11,206.48,216.94,206.14,216.42,188474.09048,39875149.5480282,112904,98456.65063,20830756.9336701
2019-08-12,216.41,216.81,209.75,211.41,122760.94619,26091487.959004,85543,64061.87617,13616765.0787879
2019-08-13,211.58,214.3,204.0,209.3,166922.48201,34861802.3965168,102967,77187.83946,16124639.8676043
2019-08-14,209.31,209.9,183.49,187.1,325228.98931,63597043.1885792,171181,152334.65364,29840308.6371874
2019-08-15,187.08,189.95,181.23,188.03,237953.09426,44183760.7061055,119008,110230.51548,20470122.3189154
2019-08-16,187.98,188.39,178.04,184.88,282177.01584,51945182.4708607,150695,140331.02072,25845940.5162068
2019-08-17,184.83,187.0,181.83,185.59,138799.61508,25599796.9046516,101721,71194.91465,13132405.0101805
2019-08-18,185.67,197.91,183.35,194.33,175363.5062,33655229.0922308,102057,92430.25179,17745835.5299511
2019-08-19,194.32,203.59,192.7,202.28,239541.5978,47675347.062822,116606,122389.69465,24373123.0969118
